<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/22	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/23	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/24	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/25	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/26	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/27	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/28	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/29	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getName/2	<org.jfree.base.Library: java.lang.String getName()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/30	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/31	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/32	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/org.jfree.ui.about.ProjectInfo.getLicenceText/0	<org.jfree.ui.about.ProjectInfo: java.lang.String getLicenceText()>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.append/33	<java.lang.StringBuffer: java.lang.StringBuffer append(java.lang.String)>
<org.jfree.ui.about.ProjectInfo: java.lang.String toString()>/java.lang.StringBuffer.toString/0	<java.lang.StringBuffer: java.lang.String toString()>
<org.jfree.ui.about.ProjectInfo: void <init>()>/org.jfree.base.BootableProjectInfo.<init>/0	<org.jfree.base.BootableProjectInfo: void <init>()>
